Year,Week,Ranking,TV,movie_zh_name,first_air_date,genre_ids,category,id,origin_country,original_language,overview,imdb_score,popularity,vote_average,vote_count
2021,14,3,Miss Truth,大唐女法醫,2020/2/14,NA,,100416,CN,zh,"The story follows a forensic examiner Ran Yan, as she investigates the truth around her mother's suicide and solves murder cases one at a time. Ran Yan is an eighteen year old destitute noblewoman who grew up learning about autopsies and finding clues through corpses. She encounters a judicial official and an assassin by chance and finds true love through the course of searching for the truth.  (Source: DramaPanda)

~~ Adapted from the novel, The Tang Dynastys Female Forensic Doctor, by Xiu Tang",,7.793,9,4
2021,14,4,Attack on Titan,進擊的巨人,2013/4/7,"10765, 16, 10759",,1429,JP,ja,"Several hundred years ago, humans were nearly exterminated by Titans. Titans are typically several stories tall, seem to have no intelligence, devour human beings and, worst of all, seem to do it for the pleasure rather than as a food source. A small percentage of humanity survived by walling themselves in a city protected by extremely high walls, even taller than the biggest Titans. Flash forward to the present and the city has not seen a Titan in over 100 years. Teenage boy Eren and his foster sister Mikasa witness something horrific as the city walls are destroyed by a Colossal Titan that appears out of thin air. As the smaller Titans flood the city, the two kids watch in horror as their mother is eaten alive. Eren vows that he will murder every single Titan and take revenge for all of mankind.",,229.088,8.6,4105
2021,14,5,Heavenly Sword and Dragon Slaying Sabre,NA,2019/2/27,"18, 10759",,87164,CN,zh,"Heavenly Sword and Dragon Slaying Sabre is a 2019 Chinese wuxia television series adapted from the novel The Heaven Sword and Dragon Saber by Jin Yong. Originally published in newspapers from 1961 to 1963, the story has been revised twice; once in 1979 and the second in 2005. This remake is primarily based on the third edition of the novel. The series is the first adaptation to be released as a web series and was first broadcast on Tencent in China on February 27, 2019.",,20.118,7.2,5
2021,14,6,The Magician On The Skywalk,天橋上的魔術師,NA,NULL,,NA,TW,zh,NA,,NA,NA,NA
2021,14,7,Qin Dynasty Epic,大秦賦,2020/12/1,18,,114043,CN,zh,NA,,26.014,9,2
2021,14,8,The Way of the Househusband,極道主夫,2021/4/8,"16, 35",,112160,JP,ja,"Tatsu, a notorious and feared yakuza leader nicknamed ""The Immortal Dragon,"" withdraws from the criminal syndicate and becomes a housekeeper to help his wife, Miku. The series features a variety of comedic settings, typically showing Tatsu's domestic activities and intimidating inequality with his looks, as well as multiple encounters with his former colleagues and rivals in the Japanese Criminal Syndicate.",,31.997,8.7,267
2021,14,9,Fire Force,炎炎消防隊,2019/7/5,"16, 10759, 10765, 35",,88046,JP,ja,"Year 198 of the Solar Era in Tokyo, special fire brigades are fighting against a phenomenon called spontaneous human combustion where humans beings are turned into living infernos called ""Infernals"". While the Infernals are first generation cases of spontaneous human combustion, later generations possess the ability to manipulate flames while retaining human form. Shinra Kusakabe, a youth who gained the nickname Devil's Footprints for his ability to ignite his feet at will, joins the Special Fire Force Company 8 which composes of other flames users as they work to extinguish any Infernals they encounter. As a faction that is creating Infernals appears, Shira begins to uncover the truth behind a mysterious fire that caused the death of his family twelve years ago.",,32.873,8.7,379
2021,15,1,Vincenzo,黑道律師文森佐,2021/2/20,"10759, 35, 18",社會議題,117376,KR,ko,"Vincenzo Cassano is an Italian lawyer and Mafia consigliere who moves back to Korea due to a conflict within his organization. He ends up crossing paths with a sharp-tongued lawyer named Cha-young, and the two join forces in using villainous methods to take down villains who cannot be punished by the law.",8.4,59.603,8.8,491
2021,15,10,Law School,LAW SCHOOL,2021/4/14,"18, 80, 9648","懸疑推理, 犯罪, 法庭",119773,KR,ko,"Following the case of the murder of a professor at South Korea's top prestigious law school, professors and students become suspects in the murder.",8,9.428,7.9,16
2021,15,2,Sisyphus,薛西弗斯的神話,2021/2/17,"10765,
18,
9648,
10759","科幻, 驚悚, 冒險動作",113622,KR,ko,An unfathomable incident introduces a genius engineer to dangerous secrets of the world — and to a woman from the future who's come looking for him.,7,15.373,7.2,53
2021,15,3,The Way of the Househusband,極道主夫,2021/4/8,"16, 35",,112160,JP,ja,"Tatsu, a notorious and feared yakuza leader nicknamed ""The Immortal Dragon,"" withdraws from the criminal syndicate and becomes a housekeeper to help his wife, Miku. The series features a variety of comedic settings, typically showing Tatsu's domestic activities and intimidating inequality with his looks, as well as multiple encounters with his former colleagues and rivals in the Japanese Criminal Syndicate.",,31.997,8.7,267
2021,15,4,Heavenly Sword and Dragon Slaying Sabre,NA,2019/2/27,"18, 10759",,87164,CN,zh,"Heavenly Sword and Dragon Slaying Sabre is a 2019 Chinese wuxia television series adapted from the novel The Heaven Sword and Dragon Saber by Jin Yong. Originally published in newspapers from 1961 to 1963, the story has been revised twice; once in 1979 and the second in 2005. This remake is primarily based on the third edition of the novel. The series is the first adaptation to be released as a web series and was first broadcast on Tencent in China on February 27, 2019.",,20.118,7.2,5
2021,15,5,Miss Truth,大唐女法醫,2020/2/14,NA,,100416,CN,zh,"The story follows a forensic examiner Ran Yan, as she investigates the truth around her mother's suicide and solves murder cases one at a time. Ran Yan is an eighteen year old destitute noblewoman who grew up learning about autopsies and finding clues through corpses. She encounters a judicial official and an assassin by chance and finds true love through the course of searching for the truth.  (Source: DramaPanda)

~~ Adapted from the novel, The Tang Dynastys Female Forensic Doctor, by Xiu Tang",,7.793,9,4
2021,15,6,Qin Dynasty Epic,大秦賦,2020/12/1,18,,114043,CN,zh,NA,,26.014,9,2
2021,15,7,Heaven Official's Blessing,天官賜福,2020/10/31,"16, 10759, 10765, 18",,112398,CN,zh,"Xie Lian, the crown prince of Xian Le Kingdom, successfully ascends to Heaven during his third trial in spite of successive demotions. However, he accidentally breaks the Gold Palace of heavenly officials. With no human worshiping him, Xie Lian has to descend to the secular world to exorcise ghosts, which may help him sustain his divinity.",,10.684,8.5,16
2021,15,8,Attack on Titan,進擊的巨人,2013/4/7,"10765, 16, 10759",,1429,JP,ja,"Several hundred years ago, humans were nearly exterminated by Titans. Titans are typically several stories tall, seem to have no intelligence, devour human beings and, worst of all, seem to do it for the pleasure rather than as a food source. A small percentage of humanity survived by walling themselves in a city protected by extremely high walls, even taller than the biggest Titans. Flash forward to the present and the city has not seen a Titan in over 100 years. Teenage boy Eren and his foster sister Mikasa witness something horrific as the city walls are destroyed by a Colossal Titan that appears out of thin air. As the smaller Titans flood the city, the two kids watch in horror as their mother is eaten alive. Eren vows that he will murder every single Titan and take revenge for all of mankind.",,229.088,8.6,4105
2021,15,9,Sisyphus,薛西弗斯的神話,2021/2/17,"10765,
18,
9648,
10759","科幻, 驚悚, 冒險動作",113622,KR,ko,An unfathomable incident introduces a genius engineer to dangerous secrets of the world — and to a woman from the future who's come looking for him.,7,15.373,7.2,53
2021,16,1,Vincenzo,黑道律師文森佐,2021/2/20,"10759, 35, 18",社會議題,117376,KR,ko,"Vincenzo Cassano is an Italian lawyer and Mafia consigliere who moves back to Korea due to a conflict within his organization. He ends up crossing paths with a sharp-tongued lawyer named Cha-young, and the two join forces in using villainous methods to take down villains who cannot be punished by the law.",8.4,59.603,8.8,491
2021,16,10,Attack on Titan,進擊的巨人,2013/4/7,"10765, 16, 10759",,1429,JP,ja,"Several hundred years ago, humans were nearly exterminated by Titans. Titans are typically several stories tall, seem to have no intelligence, devour human beings and, worst of all, seem to do it for the pleasure rather than as a food source. A small percentage of humanity survived by walling themselves in a city protected by extremely high walls, even taller than the biggest Titans. Flash forward to the present and the city has not seen a Titan in over 100 years. Teenage boy Eren and his foster sister Mikasa witness something horrific as the city walls are destroyed by a Colossal Titan that appears out of thin air. As the smaller Titans flood the city, the two kids watch in horror as their mother is eaten alive. Eren vows that he will murder every single Titan and take revenge for all of mankind.",,229.088,8.6,4105
2021,16,2,Sisyphus,薛西弗斯的神話,2021/2/17,"10765,
18,
9648,
10759","科幻, 驚悚, 冒險動作",113622,KR,ko,An unfathomable incident introduces a genius engineer to dangerous secrets of the world — and to a woman from the future who's come looking for him.,7,15.373,7.2,53
2021,16,3,Heavenly Sword and Dragon Slaying Sabre,NA,2019/2/27,"18, 10759",,87164,CN,zh,"Heavenly Sword and Dragon Slaying Sabre is a 2019 Chinese wuxia television series adapted from the novel The Heaven Sword and Dragon Saber by Jin Yong. Originally published in newspapers from 1961 to 1963, the story has been revised twice; once in 1979 and the second in 2005. This remake is primarily based on the third edition of the novel. The series is the first adaptation to be released as a web series and was first broadcast on Tencent in China on February 27, 2019.",,20.118,7.2,5
2021,16,4,Qin Dynasty Epic,大秦賦,2020/12/1,18,,114043,CN,zh,NA,,26.014,9,2
2021,16,5,Law School,LAW SCHOOL,2021/4/14,"18, 80, 9648","懸疑推理, 犯罪, 法庭",119773,KR,ko,"Following the case of the murder of a professor at South Korea's top prestigious law school, professors and students become suspects in the murder.",8,9.428,7.9,16
2021,16,6,Hell's Kitchen,美版地獄廚房,2005/5/30,10764,,2370,US,en,Aspiring restaurateurs brave Ramsay and his fiery command of the kitchen as he puts the competitors through an intense culinary academy to prove they possess the right combination of ingredients to win a life-changing grand prize.,,20.13,6.9,189
